2020-02-27 23:59:56,"b'As fears over the #coronavirus outbreak spread, thousands of Americans are clamoring to buy face masks in an effort\xe2\x80\xa6 https://t.co/cZxQ9lKE1c'"
2020-02-27 23:59:17,b'RT @AdamBenNasr2: Situazione #coronavirus #COVID19\n#coronavirusItalia #Covid_19 \n#COVID\xe3\x83\xbc19\nTra ( ) con il simbolo + i nuovi casi dalle 00:0\xe2\x80\xa6'
2020-02-27 23:56:20,b'RT @DanClarkSports: The #Coronavirus reality check you need - the death rate by age bracket:\n\n\xe2\x80\xa2 14.80% - 80 years or older\n\xe2\x80\xa2 8.00% - 70-79\xe2\x80\xa6'
2020-02-27 23:53:23,"b'RT @_Just_Madrid_: \xc2\xa1Joder, como se expande el #Coronavirus!\n\nAh, no.  Son casas de apuestas Codere. Qu\xc3\xa9 susto. https://t.co/KWwWXyuu1s'"
2020-02-27 23:50:51,b'RT @Emergenza24: ADESSO [28.02-00:20] #Worldwide #Mondo AGGIORNAMENTO DEI CASI PER PAESE/LOCATION #epidemia #polmonite da #coronavirus #cor\xe2\x80\xa6'
2020-02-27 23:47:44,b'RT @tg2rai: #Tg2Post #27febbraio \n\xe2\x80\x9c#CORONAVIRUS: L\xe2\x80\x99ALLARME ORA E\xe2\x80\x99 L\xe2\x80\x99ECONOMIA\xe2\x80\x9d \xe2\x80\x93 Diretta ore 21:00 con @nunimorenoTg2 \nIn studio:\n- Vincenzo\xe2\x80\xa6'
2020-02-27 23:47:16,b'RT @tezuma75: #Stocks continue slide on Tuesday after @CDCgov officials warn that the #coronavirus was likely to spread in the U.S.;the pro\xe2\x80\xa6'
2020-02-27 23:46:33,"b'RT @_Just_Madrid_: \xc2\xa1Joder, como se expande el #Coronavirus!\n\nAh, no.  Son casas de apuestas Codere. Qu\xc3\xa9 susto. https://t.co/KWwWXyuu1s'"
2020-02-27 23:44:57,b'RT @Carloslopezjone: #JuevesRojo\n\nDespu\xc3\xa9s de la advertencia de Donald Trump ayer sobre las medidas que est\xc3\xa1 tomando Estados Unidos \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 por e\xe2\x80\xa6'
2020-02-27 23:43:07,b'RT @Carloslopezjone: #JuevesRojo\n\nDespu\xc3\xa9s de la advertencia de Donald Trump ayer sobre las medidas que est\xc3\xa1 tomando Estados Unidos \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 por e\xe2\x80\xa6'
2020-02-27 23:42:28,b'RT @CBSThisMorning: New #coronavirus cases are continuing to pop up worldwide. The face mask industry is booming amid concerns about the ou\xe2\x80\xa6'
